Julian Day	Latitude	Longitude	Ts
from 1/1/97	(deg)	(deg)	(deg C)

598.1667	79.169	-158.679	0.306
598.2083	79.175	-158.724	0.394
598.2500	79.181	-158.772	0.307
598.2917	79.189	-158.821	0.264
598.3333	79.198	-158.865	0.243
598.3750	79.207	-158.907	0.265
598.4167	79.216	-158.945	0.242
598.4583	79.225	-158.979	0.198
598.5000	79.232	-159.009	0.198
598.5417	79.239	-159.037	0.179
598.5833	79.244	-159.065	0.135
598.6250	79.249	-159.096	0.287
598.6667	79.254	-159.130	0.309
598.7083	79.259	-159.165	0.461
598.7500	79.265	-159.199	0.352
598.7917			
598.8333	79.278	-159.254	0.400
598.8750	79.285	-159.273	0.316
598.9167	79.291	-159.286	0.213
598.9583	79.297	-159.294	0.123
599.0000	79.303	-159.302	0.120
599.0417	79.307	-159.308	-0.010
599.0833	79.312	-159.309	-0.032
599.1250	79.318	-159.298	-0.055
599.1667	79.325	-159.268	-0.485
599.2083	79.333	-159.224	-0.774
599.2500	79.339	-159.181	-1.128
599.2917	79.347	-159.113	-1.456
599.3333	79.352	-159.055	-1.859
599.3750	79.356	-159.002	-1.743
599.4167	79.357	-158.957	-1.655
599.4583	79.357	-158.926	-1.451
599.5000	79.358	-158.912	-1.318
599.5417	79.359	-158.909	-1.385
599.5833	79.362	-158.913	-1.207
599.6250	79.366	-158.922	-1.077
599.6667	79.373	-158.930	-1.185
599.7083	79.380	-158.934	-2.032
599.7500	79.388	-158.928	-1.875
599.7917	79.397	-158.910	-1.018
599.8333	79.404	-158.881	-0.693
599.8750	79.409	-158.848	-1.102
599.9167			
599.9583	79.415	-158.796	
600.0000	79.416	-158.786	-0.584
600.0417	79.418	-158.785	-0.438
600.0833	79.420	-158.792	-0.345
600.1250	79.423	-158.801	-0.347
600.1667	79.429	-158.810	-0.346
600.2083	79.435	-158.814	-0.630
600.2500	79.442	-158.807	-2.036
600.2917	79.447	-158.790	-2.565
600.3333	79.450	-158.766	-2.395
600.3750	79.452	-158.744	-2.333
600.4167	79.452	-158.724	-2.549
600.4583	79.451	-158.710	-3.144
600.5000	79.449	-158.709	-3.361
600.5417	79.448	-158.719	-2.694
600.5833	79.447	-158.735	-2.596
600.6250	79.448	-158.757	-1.931
600.6667	79.451	-158.782	-1.893
600.7083	79.454	-158.807	-1.675
600.7500	79.459	-158.826	-1.578
600.7917	79.463	-158.837	-1.544
600.8333	79.467	-158.841	-1.396
600.8750	79.470	-158.841	-1.287
600.9167	79.471	-158.841	-1.201
600.9583	79.471	-158.845	-1.225
601.0000	79.470	-158.859	-1.310
601.0417	79.468	-158.883	-1.303
601.0833	79.468	-158.914	-1.302
601.1250	79.468	-158.947	-1.374
601.1667	79.470	-158.980	-1.521
601.2083			-1.612
601.2500			-1.761
601.2917			-2.279
601.3333			-2.422
601.3750			-2.425
601.4167			-2.728
601.4583			-3.191
601.5000			-4.811
601.5417			-7.493
601.5833			-6.372
601.6250			-3.400
601.6667			-3.176
601.7083			-3.479
601.7500			-2.536
601.7917			-1.704
601.8333			-1.589
601.8750			-1.548
601.9167			-1.320
601.9583	79.452	-158.965	-1.254
602.0000	79.492	-158.992	-1.147
602.0417	79.491	-158.984	-1.108
602.0833	79.490	-158.984	-1.272
602.1250	79.490	-158.992	-1.335
602.1667			
602.2083			
602.2500			
602.2917			
602.3333			
602.3750			
602.4167			
602.4583			
602.5000			
602.5417			
602.5833			
602.6250			
602.6667			
602.7083			
602.7500			
602.7917	79.536	-159.132	
602.8333	79.538	-159.137	-1.689
602.8750	79.543	-159.139	-1.722
602.9167	79.546	-159.138	-1.800
602.9583	79.548	-159.137	-1.697
603.0000	79.548	-159.138	-2.205
603.0417	79.547	-159.150	-3.127
603.0833	79.546	-159.169	-3.462
603.1250	79.546	-159.200	-2.822
603.1667	79.547	-159.238	-2.844
603.2083	79.549	-159.275	-3.087
603.2500	79.552	-159.308	-3.125
603.2917	79.555	-159.336	-3.111
603.3333	79.558	-159.357	-2.931
603.3750	79.561	-159.371	-2.739
603.4167	79.563	-159.379	-2.494
603.4583	79.564	-159.386	-2.318
603.5000	79.563	-159.396	-2.188
603.5417	79.561	-159.416	-1.878
603.5833	79.560	-159.445	-1.611
603.6250	79.559	-159.484	-1.277
603.6667	79.560	-159.525	-1.452
603.7083	79.562	-159.566	-1.630
603.7500	79.565	-159.599	-1.076
603.7917	79.568	-159.621	-0.706
603.8333	79.570	-159.636	-0.554
603.8750	79.573	-159.646	-0.489
603.9167	79.573	-159.654	-0.445
603.9583	79.573	-159.667	-0.489
604.0000	79.571	-159.687	-0.587
604.0417	79.570	-159.713	-0.836
604.0833	79.569	-159.749	-1.020
604.1250	79.569	-159.790	-1.285
604.1667	79.570	-159.832	-1.674
604.2083	79.572	-159.875	-2.168
604.2500	79.575	-159.911	-2.824
604.2917	79.579	-159.939	-3.116
604.3333	79.582	-159.959	-3.447
604.3750	79.584	-159.971	-3.549
604.4167	79.585	-159.979	-3.772
604.4583	79.585	-159.986	-3.989
604.5000	79.584	-159.997	-4.340
604.5417	79.582	-160.014	-4.486
604.5833	79.581	-160.038	-5.099
604.6250	79.581	-160.066	-5.740
604.6667	79.582	-160.096	-6.309
604.7083	79.583	-160.123	-6.112
604.7500	79.585	-160.146	-5.694
604.7917	79.587	-160.160	-4.854
604.8333	79.589	-160.166	-4.819
604.8750	79.590	-160.167	-4.554
604.9167	79.590	-160.164	-4.564
604.9583	79.589	-160.160	-4.288
605.0000	79.586	-160.158	-3.945
605.0417	79.583	-160.161	-4.110
605.0833	79.580	-160.168	-4.739
605.1250	79.577	-160.181	-4.658
605.1667	79.575	-160.195	-4.218
605.2083	79.574	-160.207	-4.306
605.2500	79.574	-160.212	-4.857
605.2917	79.574	-160.210	-5.313
605.3333	79.574	-160.199	-5.375
605.3750	79.573	-160.182	-4.462
605.4167	79.572	-160.159	-3.876
605.4583	79.571	-160.136	-3.136
605.5000	79.568	-160.113	-2.492
605.5417	79.565	-160.091	-2.407
605.5833	79.562	-160.075	-2.051
605.6250	79.559	-160.066	-1.850
605.6667	79.556	-160.059	-1.712
605.7083	79.554	-160.055	-1.664
605.7500	79.553	-160.049	-1.579
605.7917	79.553	-160.041	-1.471
605.8333	79.553	-160.030	-1.343
605.8750	79.553	-160.017	-1.345
605.9167	79.553	-160.002	-1.013
605.9583	79.552	-159.985	-0.553
606.0000	79.550	-159.973	-0.403
606.0417	79.547	-159.963	-0.033
606.0833	79.545	-159.959	0.010
606.1250	79.542	-159.959	-0.229
606.1667	79.540	-159.964	-0.185
606.2083	79.538	-159.970	-0.420
606.2500	79.538	-159.978	-0.806
606.2917	79.538	-159.983	-0.641
606.3333	79.540	-159.986	-0.253
606.3750	79.541	-159.987	-0.320
606.4167	79.543	-159.983	-0.146
606.4583	79.545	-159.976	-0.015
606.5000	79.546	-159.967	-0.342
606.5417	79.546	-159.957	-0.408
606.5833	79.546	-159.952	-0.081
606.6250	79.545	-159.951	-0.211
606.6667	79.544	-159.955	-0.316
606.7083	79.544	-159.965	-0.718
606.7500			-1.015
606.7917	79.545	-159.993	
606.8333	79.546	-160.002	-0.374
606.8750	79.547	-160.012	-0.321
606.9167	79.549	-160.018	-0.516
606.9583	79.550	-160.019	-0.632
607.0000	79.551	-160.015	-0.690
607.0417	79.550	-160.013	-0.595
607.0833	79.549	-160.013	-0.705
607.1250	79.547	-160.018	-0.843
607.1667	79.546	-160.028	-0.522
607.2083	79.545	-160.041	-0.845
607.2500	79.546	-160.055	-1.148
607.2917	79.547	-160.066	-1.222
607.3333	79.548	-160.075	-1.132
607.3750	79.550	-160.079	-1.072
607.4167	79.552	-160.080	-1.072
607.4583	79.553	-160.075	-0.987
607.5000	79.554	-160.070	-1.029
607.5417	79.554	-160.064	-1.033
607.5833	79.553	-160.060	-0.794
607.6250	79.552	-160.060	-0.816
607.6667	79.551	-160.061	-0.662
607.7083	79.551	-160.065	-0.617
607.7500	79.550	-160.068	-0.594
607.7917	79.551	-160.066	-0.678
607.8333	79.551	-160.061	-0.716
607.8750	79.552	-160.050	-0.780
607.9167			-0.695
607.9583	79.551	-160.019	-0.938
608.0000	79.549	-160.003	-0.852
608.0417	79.547	-159.986	-0.812
608.0833	79.544	-159.971	-0.899
608.1250	79.541	-159.958	-0.809
608.1667	79.538	-159.949	-0.963
608.2083	79.535	-159.941	-1.358
608.2500	79.533	-159.933	-1.445
608.2917	79.531	-159.925	-1.336
608.3333	79.530	-159.914	-2.286
608.3750	79.529	-159.900	-3.046
608.4167	79.529	-159.885	-3.057
608.4583	79.529	-159.869	-2.968
608.5000	79.530	-159.853	-2.728
608.5417	79.530	-159.836	-2.331
608.5833	79.529	-159.822	-1.846
608.6250	79.529	-159.812	-1.719
608.6667	79.530	-159.805	-1.291
608.7083	79.531	-159.797	-1.093
608.7500	79.534	-159.788	-1.135
608.7917	79.537	-159.779	
608.8333	79.539	-159.773	-0.725
608.8750	79.543	-159.767	-0.554
608.9167	79.546	-159.760	-0.576
608.9583	79.550	-159.750	-0.610
609.0000	79.555	-159.732	-0.876
609.0417	79.561	-159.712	-1.204
609.0833	79.566	-159.687	-1.353
609.1250	79.571	-159.662	-1.397
609.1667	79.574	-159.637	-1.577
609.2083	79.577	-159.613	-1.718
609.2500	79.578	-159.594	-1.534
609.2917	79.579	-159.579	-1.359
609.3333	79.581	-159.567	-1.513
609.3750	79.583	-159.557	-1.577
609.4167	79.585	-159.547	-1.950
609.4583	79.588	-159.537	-2.161
609.5000	79.591	-159.527	-2.080
609.5417	79.594	-159.517	-2.280
609.5833	79.596	-159.508	-2.930
609.6250	79.598	-159.504	-3.561
609.6667	79.598	-159.501	-2.650
609.7083	79.600	-159.499	-2.304
609.7500	79.601	-159.497	-1.839
609.7917			-1.898
609.8333	79.606	-159.495	-2.249
609.8750	79.608	-159.494	-2.466
609.9167	79.612	-159.489	-2.689
609.9583	79.615	-159.482	-2.577
610.0000	79.619	-159.475	-2.576
610.0417	79.622	-159.470	-2.516
610.0833	79.625	-159.465	-2.603
610.1250	79.628	-159.458	
610.1667	79.630	-159.456	-3.121
610.2083	79.632	-159.457	-3.411
610.2500	79.634	-159.460	-3.590
610.2917	79.637	-159.463	-3.747
610.3333	79.639	-159.465	-3.584
610.3750	79.642	-159.466	-3.793
610.4167	79.644	-159.465	-3.796
610.4583	79.647	-159.464	-3.795
610.5000	79.650	-159.462	-3.703
610.5417	79.653	-159.463	-3.551
610.5833	79.655	-159.466	-3.356
610.6250	79.656	-159.472	-3.615
610.6667	79.657	-159.480	-3.595
610.7083	79.658	-159.488	-3.411
610.7500	79.659	-159.500	-3.298
610.7917	79.660	-159.513	-3.006
610.8333	79.661	-159.528	-2.848
610.8750	79.663	-159.544	-2.717
610.9167	79.664	-159.564	-2.431
610.9583	79.665	-159.588	-2.426
611.0000	79.666	-159.603	-2.426
611.0417	79.668	-159.620	-2.201
611.0833	79.669	-159.635	-2.291
611.1250	79.670	-159.649	-2.284
611.1667	79.670	-159.664	-2.503
611.2083	79.671	-159.677	-2.377
611.2500	79.672	-159.692	-2.360
611.2917	79.672	-159.711	-2.345
611.3333	79.674	-159.734	-2.303
611.3750	79.675	-159.757	-2.501
611.4167	79.677	-159.780	-2.786
611.4583	79.680	-159.798	-2.548
611.5000	79.683	-159.811	-2.221
611.5417	79.686	-159.819	-2.111
611.5833	79.688	-159.821	-2.196
611.6250	79.689	-159.822	-2.086
611.6667	79.690	-159.825	-2.041
611.7083	79.689	-159.832	-1.774
611.7500	79.688	-159.844	-1.685
611.7917	79.688	-159.864	-1.483
611.8333	79.688	-159.888	-1.465
611.8750	79.690	-159.914	-1.464
611.9167	79.692	-159.938	-1.505
611.9583	79.696	-159.958	-1.662
612.0000	79.699	-159.973	-1.593
612.0417	79.702	-159.979	-1.593
612.0833	79.704	-159.982	-1.552
612.1250	79.704	-159.985	-1.685
612.1667	79.703	-159.994	-1.927
612.2083	79.702	-160.012	-1.985
612.2500	79.700	-160.036	-2.865
612.2917	79.699	-160.065	-5.554
612.3333	79.699	-160.097	-4.904
612.3750	79.700	-160.132	-3.578
612.4167	79.702	-160.163	-4.715
612.4583	79.704	-160.189	-3.465
612.5000	79.706	-160.208	-2.968
612.5417	79.707	-160.222	-2.807
612.5833	79.708	-160.232	-2.693
612.6250	79.708	-160.240	-2.713
612.6667	79.706	-160.252	-3.045
612.7083	79.705	-160.275	-3.422
612.7500	79.704	-160.310	-4.211
612.7917	79.704	-160.349	-3.979
612.8333	79.705	-160.393	-3.436
612.8750	79.708	-160.436	-3.256
612.9167	79.712	-160.476	-3.478
612.9583	79.716	-160.509	-4.479
613.0000	79.721	-160.536	-3.772
613.0417	79.724	-160.554	-4.716
613.0833	79.727	-160.568	-5.150
613.1250	79.728	-160.581	-4.555
613.1667	79.728	-160.600	-4.223
613.2083	79.727	-160.627	-4.417
613.2500	79.726	-160.662	-5.019
613.2917	79.726	-160.702	-6.131
613.3333	79.726	-160.744	-5.967
613.3750	79.727	-160.786	-6.470
613.4167	79.729	-160.823	-6.713
613.4583	79.732	-160.856	-7.209
613.5000	79.734	-160.884	-7.797
613.5417	79.736	-160.907	-7.693
613.5833	79.737	-160.926	-6.193
613.6250	79.737	-160.947	-4.885
613.6667	79.736	-160.973	-4.661
613.7083	79.734	-161.004	-4.359
613.7500	79.732	-161.042	-4.022
613.7917	79.731	-161.081	-3.794
613.8333	79.731	-161.125	-3.603
613.8750	79.731	-161.167	-3.378
613.9167	79.732	-161.205	-3.134
613.9583	79.734	-161.240	-2.891
614.0000	79.735	-161.269	-2.669
614.0417	79.736	-161.294	-2.605
614.0833	79.736	-161.315	-2.472
614.1250	79.735	-161.334	-2.361
614.1667	79.734	-161.353	-2.229
614.2083	79.731	-161.376	-1.896
614.2500	79.728	-161.403	-1.850
614.2917	79.726	-161.434	-1.628
614.3333	79.725	-161.465	-1.663
614.3750	79.725	-161.496	-1.164
614.4167	79.726	-161.525	-0.838
614.4583	79.728	-161.548	-1.072
614.5000	79.730	-161.563	-1.630
614.5417	79.733	-161.570	-1.727
614.5833	79.734	-161.573	-1.209
614.6250	79.734	-161.572	-1.356
614.6667	79.732	-161.576	-1.293
614.7083	79.731	-161.582	-1.361
614.7500	79.729	-161.594	-0.900
614.7917			-1.177
614.8333	79.727	-161.629	-1.327
614.8750	79.727	-161.646	-1.588
614.9167	79.728	-161.662	-1.714
614.9583	79.730	-161.672	-1.649
615.0000	79.733	-161.678	-1.266
615.0417	79.735	-161.675	-0.768
615.0833	79.736	-161.665	-0.546
615.1250	79.736	-161.655	-0.962
615.1667	79.735	-161.644	-1.280
615.2083	79.732	-161.638	-2.955
615.2500	79.729	-161.639	-2.957
615.2917	79.727	-161.647	-3.091
615.3333	79.726	-161.659	-1.883
615.3750	79.725	-161.670	-1.276
615.4167	79.726	-161.675	-1.427
615.4583	79.727	-161.674	-1.944
615.5000	79.728	-161.663	-2.385
615.5417	79.729	-161.650	-2.131
615.5833	79.728	-161.636	-2.282
615.6250	79.726	-161.624	-2.155
615.6667	79.724	-161.612	-2.111
615.7083	79.721	-161.605	-1.981
615.7500	79.718	-161.605	-1.906
615.7917			-3.021
615.8333			-1.868
615.8750			-2.086
615.9167			-2.256
615.9583	79.716	-161.606	-2.580
616.0000	79.712	-161.638	-1.935
616.0417	79.712	-161.635	-1.635
616.0833	79.711	-161.631	-1.982
616.1250	79.709	-161.626	-2.419
616.1667			-1.993
616.2083	79.704	-161.621	-2.166
616.2500	79.701	-161.623	-3.479
616.2917	79.698	-161.629	-4.537
616.3333	79.696	-161.639	-3.559
616.3750	79.694	-161.650	-2.614
616.4167	79.693	-161.660	-2.873
616.4583	79.693	-161.669	-3.372
616.5000	79.693	-161.676	-3.445
616.5417	79.692	-161.679	-3.400
616.5833	79.692	-161.681	-4.494
616.6250	79.691	-161.685	-4.735
616.6667	79.689	-161.687	-5.714
616.7083	79.688	-161.692	-5.007
616.7500	79.685	-161.697	-5.185
616.7917	79.683	-161.705	-5.071
616.8333	79.681	-161.715	-3.277
616.8750	79.679	-161.725	-2.351
616.9167	79.678	-161.735	-2.196
616.9583	79.676	-161.746	-2.253
617.0000	79.676	-161.758	-2.316
617.0417	79.676	-161.768	-2.151
617.0833	79.675	-161.775	-2.371
617.1250	79.674	-161.781	-2.630
617.1667	79.673	-161.786	-2.634
617.2083	79.672	-161.792	-2.851
617.2500	79.671	-161.798	-3.054
617.2917	79.669	-161.806	-3.077
617.3333	79.668	-161.815	-3.121
617.3750	79.667	-161.824	-3.253
617.4167	79.666	-161.834	-3.341
617.4583	79.665	-161.844	-3.187
617.5000	79.665	-161.852	-3.253
617.5417	79.663	-161.857	-3.452
617.5833	79.662	-161.865	-3.771
617.6250	79.661	-161.873	-3.658
617.6667	79.659	-161.882	-3.276
617.7083	79.657	-161.890	-3.190
617.7500	79.654	-161.900	-3.033
617.7917	79.651	-161.912	-3.080
617.8333	79.649	-161.926	-2.721
617.8750	79.647	-161.943	-2.743
617.9167	79.645	-161.961	-2.721
617.9583	79.644	-161.979	
618.0000	79.644	-161.994	-2.587
618.0417	79.645	-162.003	-2.632
618.0833	79.646	-162.007	-2.878
618.1250	79.646	-162.005	-3.251
618.1667	79.645	-162.002	-3.955
618.2083	79.644	-161.999	-5.148
618.2500	79.642	-161.997	-5.911
618.2917	79.640	-161.998	-5.943
618.3333	79.639	-162.002	-6.142
618.3750	79.637	-162.009	-5.892
618.4167	79.637	-162.015	-4.705
618.4583	79.637	-162.019	-4.225
618.5000	79.638	-162.016	-3.670
618.5417	79.639	-162.010	-2.845
618.5833	79.639	-161.998	-2.248
618.6250	79.639	-161.983	-2.473
618.6667	79.637	-161.966	-2.184
618.7083	79.634	-161.954	-1.894
618.7500	79.631	-161.946	-1.616
618.7917	79.627	-161.945	-1.925
618.8333	79.623	-161.952	-2.162
618.8750	79.620	-161.963	-2.968
618.9167	79.617	-161.976	-2.782
618.9583	79.616	-161.986	-2.586
619.0000	79.615	-161.993	-2.264
619.0417	79.614	-161.998	-2.186
619.0833	79.613	-161.997	-1.994
619.1250	79.612	-161.993	-2.016
619.1667	79.611	-161.987	-2.103
619.2083	79.608	-161.981	-2.169
619.2500	79.606	-161.975	-2.523
619.2917	79.603	-161.974	-2.519
619.3333	79.600	-161.975	-3.142
619.3750			-3.192
619.4167	79.596	-161.984	-3.133
619.4583	79.594	-161.988	-2.952
619.5000	79.593	-161.989	-3.458
619.5417	79.591	-161.987	-4.110
619.5833	79.589	-161.984	-6.745
619.6250	79.588	-161.980	-9.268
619.6667	79.586	-161.976	-8.932
619.7083	79.584	-161.971	-5.941
619.7500	79.582	-161.965	-4.783
619.7917	79.578	-161.962	-5.156
619.8333	79.575	-161.962	-5.622
619.8750	79.571	-161.967	-5.614
619.9167	79.569	-161.972	-6.088
619.9583	79.567	-161.978	-7.796
620.0000	79.565	-161.982	-8.049
620.0417	79.564	-161.987	-8.515
620.0833	79.564	-161.989	-9.470
620.1250	79.564	-161.989	-9.781
620.1667	79.564	-161.987	-6.300
620.2083	79.564	-161.985	-5.494
620.2500	79.564	-161.983	-5.221
620.2917	79.565	-161.982	-4.902
620.3333	79.565	-161.981	-4.536
620.3750	79.567	-161.980	-4.194
620.4167	79.568	-161.976	-3.876
620.4583	79.570	-161.970	-3.671
620.5000	79.572	-161.965	-3.467
620.5417	79.574	-161.957	-3.459
620.5833	79.577	-161.948	-3.367
620.6250	79.579	-161.936	-3.277
620.6667	79.581	-161.923	-3.400
620.7083	79.583	-161.905	-3.650
620.7500	79.584	-161.888	-4.611
620.7917	79.584	-161.872	-4.508
620.8333	79.584	-161.859	-4.388
620.8750	79.584	-161.850	-3.509
620.9167	79.585	-161.842	-2.790
620.9583	79.586	-161.834	-2.685
621.0000	79.587	-161.826	-2.854
621.0417	79.589	-161.813	-2.978
621.0833	79.591	-161.798	-3.110
621.1250	79.593	-161.777	-2.871
621.1667	79.594	-161.755	-2.662
621.2083	79.594	-161.737	-2.490
621.2500	79.593	-161.724	-2.641
621.2917	79.592	-161.714	-2.614
621.3333	79.592	-161.707	-2.641
621.3750	79.591	-161.702	-2.510
621.4167	79.591	-161.696	-2.752
621.4583	79.592	-161.692	-2.839
621.5000	79.592	-161.684	-3.036
621.5417	79.593	-161.673	-2.866
621.5833	79.594	-161.661	-2.950
621.6250	79.594	-161.647	-3.012
621.6667	79.594	-161.636	-2.731
621.7083	79.594	-161.626	-2.487
621.7500	79.593	-161.619	-2.574
621.7917	79.593	-161.614	-2.460
621.8333	79.592	-161.610	-2.286
621.8750	79.592	-161.608	-2.106
621.9167	79.592	-161.604	-2.081
621.9583			-1.997
622.0000	79.592	-161.597	
622.0417	79.592	-161.595	-2.328
622.0833	79.591	-161.591	-2.370
622.1250	79.591	-161.590	-2.914
622.1667	79.591	-161.589	-2.751
622.2083	79.590	-161.589	-2.688
622.2500	79.590	-161.590	-3.107
622.2917	79.590	-161.592	-3.128
622.3333	79.590	-161.594	-3.579
622.3750	79.590	-161.597	-3.577
622.4167	79.591	-161.596	-3.644
622.4583	79.592	-161.596	-3.642
622.5000	79.592	-161.595	-3.667
622.5417	79.593	-161.593	-3.644
622.5833	79.594	-161.591	-3.379
622.6250	79.595	-161.590	-3.176
622.6667	79.596	-161.590	-3.350
622.7083	79.596	-161.592	-3.373
622.7500	79.597	-161.594	-3.305
622.7917	79.598	-161.598	-3.071
622.8333	79.599	-161.604	-2.724
622.8750	79.600	-161.612	-3.300
622.9167	79.602	-161.619	-5.308
622.9583	79.604	-161.623	-8.670
623.0000	79.607	-161.625	-5.923
623.0417	79.609	-161.627	-6.394
623.0833	79.611	-161.627	-5.053
623.1250	79.614	-161.627	-4.898
623.1667	79.616	-161.629	-4.562
623.2083	79.618	-161.632	-4.026
623.2500	79.620	-161.638	-3.893
623.2917	79.623	-161.645	-4.007
623.3333	79.626	-161.653	-4.030
623.3750	79.629	-161.663	-3.690
623.4167	79.633	-161.672	-3.599
623.4583	79.636	-161.677	-4.032
623.5000	79.640	-161.679	-3.711
623.5417	79.643	-161.681	-3.663
623.5833	79.646	-161.684	-3.754
623.6250	79.648	-161.687	-4.415
623.6667	79.649	-161.692	-4.119
623.7083	79.651	-161.700	-4.232
623.7500	79.653	-161.711	-4.345
623.7917	79.655	-161.726	-4.504
623.8333	79.658	-161.743	-4.847
623.8750	79.661	-161.762	-5.438
623.9167	79.665	-161.781	-6.616
623.9583	79.669	-161.798	-6.176
624.0000	79.673	-161.812	-9.368
624.0417	79.676	-161.824	-8.022
624.0833	79.679	-161.834	-9.853
624.1250	79.680	-161.844	-10.317
624.1667	79.681	-161.856	-10.886
624.2083	79.682	-161.871	-11.721
624.2500	79.682	-161.890	-11.420
624.2917	79.682	-161.912	-10.945
624.3333	79.683	-161.938	-10.685
624.3750	79.684	-161.969	-10.726
624.4167	79.686	-162.000	-11.016
624.4583	79.688	-162.033	-10.899
624.5000	79.690	-162.064	-10.828
624.5417	79.693	-162.091	-10.963
624.5833	79.695	-162.114	-11.751
624.6250	79.697	-162.133	-10.838
624.6667	79.697	-162.152	-8.174
624.7083	79.697	-162.177	-7.361
624.7500			-7.471
624.7917	79.696	-162.239	-8.051
624.8333	79.696	-162.276	-8.648
624.8750	79.697	-162.315	-8.006
624.9167	79.699	-162.354	-8.126
624.9583	79.703	-162.390	-8.031
625.0000	79.707	-162.424	-8.266
625.0417	79.711	-162.450	-8.408
625.0833	79.716	-162.472	-8.408
625.1250	79.720	-162.491	-7.704
625.1667	79.724	-162.508	-7.889
